question_length,answer_length
42,90
4,12
6,46
13,95
21,7
4,48
1,7
1,14
12,6
25,3
1,7
29,61
8,49
21,10
3,70
7,35
6,19
8,18
52,1
17,18
17,46
11,79
52,1
7,33
5,5
5,18
77,90
8,2
22,91
19,81
5,87
83,29
4,68
3,88
2,3
22,45
1,10
8,41
10,6
10,63
25,31
2,20
19,21
67,21
2,1
6,47
19,11
1,8
35,45
21,20
21,45
82,1
4,15
24,19
14,63
19,22
29,35
13,31
23,15
25,77
26,5
21,93
1,59
39,28
1,2
35,62
2,17
59,50
23,77
24,9
1,1
18,14
62,3
4,83
1,89
34,12
11,15
16,90
1,3
1,7
11,54
40,91
2,2
12,86
1,3
18,7
15,85
5,1
10,44
18,83
5,8
23,22
52,1
32,86
15,70
16,99
16,62
67,9
15,88
22,11
9,93
96,53
21,32
9,42
7,51
44,1
91,98
7,87
24,41
6,13
10,50
16,53
5,66
19,19
77,1
62,85
52,1
48,22
4,45
25,58
58,1
2,7
1,7
5,54
24,88
15,17
48,42
7,1
2,82
15,11
1,7
52,1
34,99
5,8
42,15
3,80
21,1
26,77
6,20
26,58
1,28
16,14
34,28
82,57
25,21
12,20
1,4
87,29
4,43
19,34
25,18
33,31
15,9
16,6
4,81
22,45
1,29
10,17
5,93
24,99
14,49
7,25
14,35
51,68
3,45
7,7
53,46
1,1
15,5
12,17
38,6
18,29
24,13
69,16
22,31
25,59
27,8
7,76
49,65
10,90
2,10
20,61
6,26
23,6
92,28
38,73
32,18
13,96
24,52
35,22
16,7
6,15
5,48
52,1
47,1
15,27
76,7
80,1
5,1
3,22
1,19
11,77
3,91
1,18
79,11
10,72
37,42
1,3
1,5
4,50
18,60
55,55
5,32
18,65
34,7
5,40
66,93
21,36
57,36
9,12
24,23
23,15
16,8
36,22
96,87
5,56
1,34
4,29
13,66
24,41
3,34
4,37
12,99
1,7
28,66
24,18
22,11
1,7
8,28
14,77
73,68
19,45
18,62
24,13
21,53
9,25
15,98
57,38
16,8
19,36
3,1
19,85
11,38
1,1
4,53
16,48
4,11
24,74
28,44
17,7
81,35
29,89
11,12
6,46
5,74
14,60
37,18
4,10
1,14
1,6
95,2
1,1
6,46
46,39
5,58
49,1
20,2
16,99
15,38
41,82
18,20
4,1
1,5
47,8
55,13
23,21
6,6
9,37
5,80
7,89
6,91
36,68
21,10
72,96
5,2
48,29
1,15
8,59
5,83
52,1
29,13
11,10
22,52
7,1
18,0
43,32
8,36
67,3
8,1
23,13
7,1
5,6
1,7
4,30
8,20
20,43
12,54
58,44
62,1
23,73
99,49
38,18
26,32
56,47
1,13
26,85
65,80
11,79
80,81
1,1
2,5
14,80
20,93
22,52
17,28
9,55
1,28
64,20
21,15
24,76
19,15
10,77
1,29
4,93
1,1
28,79
7,40
23,73
5,36
1,1
23,25
2,24
5,91
20,55
20,53
12,97
4,34
6,50
26,11
11,30
1,52
7,96
31,84
31,25
1,1
17,44
12,56
4,26
22,72
15,16
46,79
1,1
7,79
5,76
90,20
1,12
43,15
82,62
14,28
52,1
19,81
1,1
1,1
18,25
3,9
1,6
10,58
3,68
4,4
52,1
25,90
43,54
12,1
5,21
25,66
46,41
9,26
4,25
96,54
4,6
1,1
9,1
19,5
18,21
16,19
1,7
21,15
8,26
1,3
1,20
1,1
3,64
63,93
10,38
16,16
19,12
18,27
11,54
48,26
6,18
19,2
23,67
4,38
51,6
16,47
26,15
22,10
9,9
24,20
4,16
8,10
16,56
13,1
2,19
72,79
4,6
52,1
20,11
9,64
12,10
23,89
23,27
22,72
72,1
17,96
78,3
32,29
1,7
81,1
8,88
52,1
23,32
21,1
17,69
14,45
12,11
11,76
48,13
32,41
7,63
5,9
22,69
1,7
89,11
43,8
42,45
1,1
6,44
6,8
78,8
2,11
28,32
17,53
14,51
22,85
16,68
29,41
45,82
55,41
15,21
13,86
7,29
21,20
25,28
45,73
2,30
81,65
1,7
22,15
11,33
26,27
20,49
1,5
7,93
9,40
1,1
1,32
9,50
52,1
1,1
4,22
9,27
1,1
3,20
1,48
9,33
52,1
37,68
95,21
4,27
19,30
1,1
6,25
14,58
3,41
52,1
25,36
53,3
2,11
19,25
1,2
46,7
5,43
88,46
7,6
4,12
17,38
3,99
63,12
1,24
14,55
65,88
6,99
1,5
59,90
12,52
19,97
9,1
6,22
22,95
22,11
6,24
1,1
5,46
16,80
3,71
46,65
40,89
14,10
6,64
5,18
35,1
52,1
30,56
8,92
1,1
3,14
29,36
63,47
19,16
20,9
19,10
89,93
49,48
57,52
78,52
35,81
24,19
19,40
20,35
1,14
45,1
11,31
6,34
31,48
16,16
9,67
22,19
54,15
7,99
56,98
2,2
28,54
3,40
17,92
6,72
52,1
71,94
68,24
53,28
7,70
58,28
1,7
6,22
14,3
63,21
21,58
23,10
26,26
1,7
38,13
34,39
65,58
21,66
9,96
24,42
8,19
24,9
52,1
3,39
1,7
17,16
73,1
6,20
5,76
6,11
2,1
1,4
1,78
78,3
23,43
3,29
5,43
6,54
1,28
1,7
9,6
46,66
3,23
94,1
24,34
78,73
3,3
6,7
24,5
7,17
23,93
5,14
60,11
9,92
7,48
11,17
12,30
8,15
2,7
12,4
68,13
4,50
39,58
50,30
4,19
2,4
14,95
21,16
1,6
51,98
3,57
9,46
19,32
1,21
1,7
24,8
16,69
22,99
8,28
1,87
10,73
35,7
10,36
24,53
63,13
18,22
4,98
1,38
38,3
21,77
55,34
25,47
11,75
15,24
14,56
18,67
7,32
23,17
18,12
16,16
7,99
4,1
16,60
35,9
7,43
27,77
8,97
16,8
51,45
8,21
1,2
65,73
14,37
5,77
3,33
18,86
5,70
27,52
7,11
4,38
4,23
6,44
24,41
4,63
4,22
47,28
26,74
4,73
48,77
57,57
17,9
18,61
11,44
10,55
22,23
2,2
1,19
28,15
1,9
1,16
21,85
48,1
24,41
12,65
55,96
60,1
32,80
10,73
3,37
4,35
21,7
46,23
15,1
19,31
9,31
23,14
7,1
24,25
24,44
33,50
20,86
16,48
14,82
9,47
4,88
1,1
8,98
1,7
5,33
1,21
10,6
16,96
4,1
7,2
4,87
53,13
11,71
15,17
23,8
8,16
21,24
1,7
4,37
24,17
1,44
6,24
1,1
54,49
23,29
21,62
14,9
18,29
63,25
6,79
20,46
4,2
10,79
4,98
17,34
14,54
3,14
3,4
1,1
22,61
11,40
22,10
52,1
52,1
5,36
1,43
2,3
12,31
34,8
8,54
52,1
5,72
18,24
31,52
83,79
2,19
5,46
1,21
23,28
52,1
6,1
77,8
20,21
24,20
3,18
19,73
52,1
6,1
5,69
17,17
79,69
63,3
1,7
52,1
4,17
12,70
5,50
10,29
7,16
1,1
1,9
17,67
1,1
1,9
12,44
1,72
37,99
58,1
7,7
36,30
1,5
8,82
19,73
19,36
1,1
1,1
1,26
5,15
80,36
54,19
5,25
33,34
10,99
6,6
56,34
22,94
5,20
38,27
2,57
4,96
52,1
45,3
9,4
89,22
84,24
26,16
54,1
23,40
22,49
4,16
1,1
5,0
17,42
15,11
20,11
1,7
9,7
16,27
22,66
1,97
73,41
55,8
1,2
2,30
34,11
8,13
64,43
4,2
7,79
16,36
71,70
1,35
76,32
3,12
25,6
1,1
5,62
6,6
1,93
33,49
24,24
10,23
52,1
2,2
7,26
81,33
27,47
77,7
12,60
15,20
9,26
10,16
1,7
2,1
11,91
17,99
49,42
52,1
62,17
87,89
4,45
7,32
1,4
3,58
61,1
1,8
1,3
1,1
73,1
4,40
11,40
7,10
1,1
4,7
22,16
46,42
14,33
5,50
76,1
26,38
3,5
9,19
21,37
15,10
5,63
8,23
24,5
98,74
18,41
23,9
85,54
6,7
1,7
12,70
1,42
15,11
5,6
30,55
7,5
16,24
18,23
4,67
8,60
27,45
99,5
7,11
4,21
39,89
17,32
0,11
6,2
45,1
6,41
68,78
27,43
19,80
3,9
57,19
52,1
12,93
86,52
6,91
1,2
14,86
1,17
23,20
8,63
15,22
16,7
92,90
9,58
87,1
5,20
2,95
37,27
64,70
43,7
38,27
1,57
6,63
11,67
10,76
7,81
8,48
58,2
52,1
6,55
23,50
3,48
52,1
8,6
64,55
7,79
14,36
8,70
49,60
54,21
1,5
13,31
1,39
1,1
41,44
61,12
27,83
5,96
1,7
28,12
32,20
3,20
22,44
4,17
17,86
2,2
4,74
58,1
52,1
13,25
17,10
34,18
52,1
3,20
7,52
14,43
47,49
43,37
1,96
20,58
7,22
4,39
21,11
70,10
7,85
16,8
19,72
9,97
1,9
34,36
52,1
11,81
54,1
23,76
1,7
77,1
1,2
23,77
3,3
3,86
13,32
28,52
1,29
79,72
14,56
11,13
1,7
1,7
7,78
6,81
55,1
74,20
8,1
34,2
19,52
9,39
5,6
20,8
24,2
20,8
6,85
7,67
11,43
7,83
19,12
52,1
26,66
24,6
1,2
5,10
1,7
85,53
5,70
11,86
18,97
23,84
1,2
22,12
21,12
15,26
52,1
16,38
1,1
6,28
74,86
68,3
7,69
1,21
12,71
8,5
1,7
1,7
15,53
24,16
17,2
96,76
51,1
28,57
6,48
20,56
38,41
17,72
47,60
32,21
17,59
20,42
52,1
14,16
8,76
4,64
5,18
40,45
13,59
8,70
9,68
36,66
10,62
21,2
78,74
1,7
19,2
15,44
8,43
8,29
1,3
3,53
18,51
21,17
1,96
12,67
14,55
55,57
28,75
8,4
42,84
1,7
9,10
24,35
1,22
65,21
13,18
1,30
76,1
7,59
1,1
11,59
4,72
16,47
4,23
2,20
22,48
60,32
16,64
22,42
11,77
24,13
5,13
52,1
1,7
2,41
6,25
18,69
22,36
24,29
2,24
7,12
6,81
25,14
41,65
5,52
7,24
24,8
35,4
8,17
25,14
22,10
17,15
8,74
14,18
2,22
9,25
1,7
42,45
7,1
6,69
13,49
5,78
20,56
2,22
15,10
3,29
4,7
12,31
22,58
51,49
6,36
1,7
16,22
1,12
16,25
24,15
14,24
15,40
7,41
16,32
1,15
58,81
7,11
16,74
2,3
12,99
4,8
2,25
13,4
4,27
52,1
67,2
27,95
2,15
12,25
27,30
3,51
13,17
11,35
7,46
9,54
12,11
20,6
16,9
21,38
33,20
1,6
16,10
12,60
2,82
27,1
29,91
16,6
52,1
3,46
93,84
7,14
16,15
28,47
15,89
31,79
8,21
5,83
24,6
47,60
99,10
12,72
5,72
52,1
6,63
22,16
2,4
11,25
22,58
3,34
12,73
18,39
17,63
24,19
7,48
21,27
12,6
26,49
52,1
54,1
4,1
10,33
30,81
17,4
22,60
4,26
7,80
8,39
1,32
5,51
18,39
1,2
52,1
23,13
43,6
7,81
14,43
5,46
74,76
6,65
4,28
24,30
56,96
23,14
3,10
14,24
8,17
31,41
53,56
1,7
10,13
16,93
9,29
5,65
11,21
3,13
1,89
4,8
52,1
28,64
81,1
22,99
41,67
1,4
89,88
16,4
24,45
1,1
25,30
20,82
89,39
26,63
8,23
16,98
1,1
6,38
3,32
1,7
1,2
15,35
1,61
19,63
1,48
6,0
22,64
5,66
21,77
28,44
3,17
4,1
1,5
1,7
1,19
33,31
6,52
21,15
20,51
7,50
7,91
1,7
43,95
17,7
61,3
15,17
26,8
25,18
32,49
15,6
59,1
12,61
17,9
30,87
52,1
52,1
1,8
23,24
52,1
4,52
89,84
24,33
4,24
14,47
11,71
1,1
1,1
15,75
1,16
7,10
53,14
1,2
5,97
1,6
5,28
46,41
1,5
9,51
5,66
9,34
1,7
23,10
3,43
1,85
82,3
1,1
52,1
14,72
32,32
12,47
17,21
8,19
26,12
8,91
5,11
7,18
24,90
22,10
6,10
17,20
24,37
52,9
1,1
1,1
9,7
52,1
45,17
11,68
31,93
2,3
5,45
24,16
8,13
8,78
53,33
15,48
19,32
14,34
52,1
21,7
3,42
20,75
44,79
74,95
94,5
4,32
14,80
50,90
15,0
6,64
6,56
17,19
6,26
4,53
52,1
25,67
37,20
4,6
21,82
37,27
8,95
53,94
24,31
6,30
15,16
23,70
3,58
9,67
64,25
4,60
24,21
2,10
26,52
5,49
56,20
1,7
52,20
56,70
15,10
14,31
15,2
6,40
6,38
3,81
52,1
98,42
1,7
2,57
6,49
3,21
4,85
1,31
41,92
8,24
18,74
77,67
26,41
13,59
7,61
37,7
33,45
7,51
1,4
1,5
26,97
5,79
1,87
5,40
2,21
67,8
67,92
12,88
52,1
3,23
92,13
18,19
5,69
82,23
85,59
2,79
3,55
11,40
8,78
28,27
10,48
3,70
47,60
4,54
9,58
29,98
48,40
6,10
6,20
33,78
1,6
1,1
24,40
32,47
48,56
9,57
25,46
10,94
30,28
3,3
52,1
55,90
9,25
16,76
5,51
16,31
1,7
76,1
19,67
2,11
24,19
14,4
9,85
6,94
88,10
3,10
6,89
26,70
14,40
37,27
6,6
4,24
52,1
5,57
31,14
21,20
20,10
1,7
21,44
1,91
9,26
25,85
31,99
21,8
11,45
4,65
1,18
35,21
76,42
1,26
50,1
1,2
4,35
83,49
5,1
6,84
52,1
4,86
7,47
7,48
8,75
21,19
12,88
59,24
1,1
42,38
1,7
14,33
19,13
48,18
16,78
23,33
9,82
2,8
5,74
6,94
2,7
13,22
8,43
1,34
12,11
4,63
3,6
24,6
30,52
49,45
25,1
52,1
2,25
34,42
1,27
6,6
44,6
9,45
54,42
56,11
59,88
13,75
37,20
24,77
69,77
27,51
90,70
1,6
55,10
1,5
9,19
4,83
4,49
9,45
16,21
16,8
18,1
12,38
7,49
68,1
4,33
5,49
4,78
7,61
52,1
10,75
1,95
6,14
5,55
9,30
21,19
1,5
21,35
2,12
22,30
62,1
3,17
28,21
5,72
7,92
11,1
44,49
37,29
10,26
4,21
27,78
13,94
16,11
16,64
12,68
8,52
38,79
1,1
22,21
10,9
24,20
12,20
16,57
29,20
17,33
19,4
43,57
10,95
29,31
9,17
14,37
16,57
19,1
2,57
9,22
16,13
20,61
4,15
2,4
17,56
1,29
6,58
4,67
25,24
17,82
42,34
7,23
1,1
5,15
12,42
58,5
41,86
23,19
25,38
4,79
52,1
74,27
14,60
78,10
72,64
21,14
3,16
7,1
1,21
18,43
1,1
27,66
1,6
4,76
1,10
52,1
1,1
20,38
18,18
3,4
21,59
42,70
1,7
86,1
41,92
83,14
24,45
14,34
25,29
49,12
15,19
1,19
52,1
4,8
12,18
17,43
41,60
6,90
45,8
27,31
99,60
52,1
14,88
63,10
20,73
15,19
14,88
17,64
19,14
10,29
4,90
20,52
85,50
17,33
15,27
10,99
1,18
21,42
4,4
23,9
71,51
1,7
16,17
1,19
79,1
12,92
97,96
13,96
22,2
12,59
2,36
12,94
21,19
38,80
16,25
3,15
5,43
20,68
25,17
6,18
33,1
48,32
63,95
1,2
4,52
2,2
52,1
21,38
57,74
1,13
9,29
26,89
11,16
37,28
1,53
52,1
15,33
1,1
54,48
7,38
4,6
80,1
35,13
29,56
1,1
31,19
62,26
2,8
16,30
10,4
61,89
39,97
7,9
18,65
18,94
30,60
20,47
18,21
52,1
1,26
31,33
43,90
15,18
52,64
28,29
3,20
1,5
3,19
2,8
14,26
18,29
7,59
37,10
32,20
36,2
60,1
1,7
19,19
52,1
70,44
42,63
88,5
25,45
6,58
25,98
13,26
40,60
22,4
52,1
91,85
5,7
1,29
10,27
1,1
49,16
5,80
13,27
15,67
52,1
52,1
51,69
33,84
6,15
18,8
7,67
8,73
3,89
20,18
4,40
25,50
16,17
30,27
8,17
14,79
1,98
23,21
22,36
6,6
55,29
1,33
22,17
3,38
1,7
4,1
7,90
5,51
6,45
1,26
7,50
28,84
1,1
21,16
21,30
1,7
18,38
52,1
23,20
4,26
23,60
11,83
4,21
4,84
5,12
58,6
1,36
1,38
60,2
17,36
7,1
28,35
7,26
15,28
4,7
4,4
1,1
3,53
11,91
5,75
9,98
18,53
20,70
7,16
4,59
17,18
62,88
5,63
17,19
12,75
1,1
4,87
8,55
9,57
55,97
10,58
13,12
2,13
19,68
7,9
1,81
4,84
16,4
35,32
7,63
21,9
16,99
42,85
11,17
59,48
16,16
6,76
91,24
67,53
33,88
3,80
69,35
9,27
1,7
24,22
20,19
19,29
94,92
24,86
3,47
20,32
10,64
14,50
16,90
51,91
5,17
57,33
1,5
63,1
93,51
16,16
1,4
14,13
4,51
20,77
35,9
18,87
80,8
24,6
1,1
52,1
12,16
1,22
2,3
52,1
4,76
4,1
4,6
52,1
53,39
14,38
3,62
8,42
43,72
40,45
76,3
18,24
17,76
4,45
4,20
15,12
9,14
91,1
4,31
9,20
3,25
17,57
18,72
37,9
3,11
6,58
1,19
63,62
32,30
8,17
19,34
16,10
64,87
13,79
3,9
14,58
60,89
19,51
8,24
17,39
12,16
1,63
5,10
1,19
8,34
65,23
1,1
41,80
19,62
51,88
2,60
11,77
27,87
6,26
5,15
13,26
89,66
21,34
7,12
37,3
46,95
21,55
18,12
65,18
8,30
26,3
5,18
12,8
22,59
35,89
4,62
9,1
2,49
5,55
19,35
56,94
20,13
1,18
74,83
4,85
97,15
36,56
88,19
18,1
1,32
7,60
2,61
3,42
2,7
1,19
15,53
5,87
8,30
7,59
51,2
85,41
18,50
6,11
4,10
26,10
13,9
24,1
1,4
14,26
35,8
12,25
99,56
9,1
16,23
11,57
9,50
20,37
13,54
1,12
20,13
53,48
2,6
4,2
12,59
66,85
49,76
65,1
34,75
5,92
4,71
5,98
55,98
6,47
12,51
12,16
27,44
16,19
8,26
11,83
89,26
10,29
21,57
21,92
57,57
16,52
38,4
11,3
21,64
1,1
1,1
1,7
22,47
24,59
23,12
7,1
17,11
21,25
24,12
7,63
7,95
69,99
8,89
34,49
5,81
1,7
13,15
81,62
23,61
12,88
14,1
8,62
60,7
39,83
3,35
3,97
1,7
28,68
4,11
6,64
58,63
46,68
18,31
20,59
4,35
74,8
15,12
13,50
87,90
25,51
9,28
18,24
20,6
1,8
1,5
1,19
12,23
4,88
1,1
8,57
12,92
3,80
23,26
39,44
49,39
1,1
62,56
75,63
99,16
5,17
7,5
54,27
19,9
1,1
1,47
10,88
50,9
15,15
1,1
28,71
20,15
33,2
6,11
22,4
16,58
6,10
9,36
4,23
62,44
10,71
6,45
3,42
20,47
1,2
2,12
10,44
17,25
47,44
81,20
1,11
23,60
9,75
4,71
2,4
5,24
25,72
7,41
48,36
74,96
7,61
18,51
4,68
99,54
1,7
47,9
5,80
4,30
3,26
1,7
22,27
22,22
59,11
8,37
57,93
74,30
7,1
1,1
19,32
14,65
5,79
5,16
1,1
20,49
1,98
24,24
7,72
8,13
8,12
14,67
37,1
1,3
10,46
3,3
14,67
15,31
17,12
4,1
44,12
22,22
10,12
1,1
33,76
17,79
33,27
43,6
9,79
3,20
1,21
1,7
31,13
8,93
4,1
13,83
1,26
35,30
4,2
5,29
5,48
4,64
37,1
1,11
21,12
55,43
1,1
1,2
12,22
8,8
1,2
3,11
7,24
13,32
1,7
1,0
5,15
11,20
1,46
26,64
61,59
52,1
15,15
7,84
10,93
11,18
1,2
5,5
1,5
24,21
1,54
60,27
22,5
7,0
8,48
1,26
3,85
22,43
1,7
22,63
25,35
3,12
20,35
4,30
94,37
22,24
17,20
38,1
52,1
26,63
21,12
1,78
27,96
45,60
58,32
4,25
19,14
7,69
23,54
1,4
63,1
24,69
1,7
3,66
52,1
88,36
19,19
20,18
14,22
7,26
10,50
13,64
24,30
37,22
20,57
21,81
12,11
16,81
2,28
1,32
5,2
5,11
26,65
20,78
8,33
18,46
27,94
95,8
1,1
52,1
13,1
54,1
6,18
36,95
12,44
3,9
38,7
5,80
30,47
1,7
3,73
10,30
12,70
5,45
90,1
14,56
5,74
1,15
52,1
7,59
19,6
52,1
20,62
1,32
1,2
1,1
1,7
6,1
11,37
14,7
1,74
23,63
25,57
19,5
6,16
2,11
38,37
2,65
3,8
23,81
93,42
3,8
8,19
23,10
52,1
5,89
43,90
14,42
56,60
1,27
18,49
24,38
16,60
25,54
3,56
5,70
1,41
4,22
7,16
21,8
26,66
1,18
1,1
3,72
13,86
4,77
18,15
69,73
7,69
9,62
25,14
4,29
4,18
5,8
50,11
13,61
3,88
6,6
21,9
17,13
26,27
1,6
18,44
7,5
11,53
7,1
8,2
12,67
2,5
3,15
49,6
27,8
46,42
66,33
3,3
33,33
4,47
25,15
69,66
42,74
1,1
3,63
1,19
7,10
1,7
18,38
82,12
1,1
1,1
1,4
68,74
9,29
5,84
50,47
7,1
27,74
17,15
36,28
51,48
46,94
15,22
4,1
9,60
1,2
55,62
1,14
19,93
8,73
87,25
13,72
1,1
14,82
17,26
54,38
4,49
52,1
1,7
80,18
8,3
33,93
25,30
8,95
1,33
15,20
15,61
4,42
7,95
25,58
4,88
16,88
8,99
27,32
1,14
14,17
52,19
67,11
14,95
16,60
6,36
2,10
33,97
16,46
38,45
11,87
9,51
1,1
3,89
7,43
19,44
4,67
38,2
46,36
76,2
64,18
15,39
4,22
15,16
2,90
5,8
45,56
5,14
20,8
22,25
25,58
4,8
58,5
23,50
5,93
52,1
5,83
8,55
30,27
1,25
23,18
3,41
7,12
16,76
12,97
94,98
9,29
1,6
15,27
49,3
3,15
4,48
22,89
15,67
13,50
9,75
1,5
5,5
21,2
4,16
8,21
1,8
1,9
4,83
7,23
56,3
78,34
4,1
12,52
1,1
61,20
45,7
26,5
15,46
38,21
61,12
11,13
7,3
30,39
39,95
3,2
84,1
6,39
11,47
20,17
57,34
67,1
15,84
14,42
52,1
5,53
43,43
18,20
1,25
7,1
18,35
1,5
1,7
3,39
21,89
53,15
11,38
26,27
1,7
68,18
8,32
19,58
6,55
24,72
1,1
18,12
4,55
9,1
2,1
17,73
20,7
16,18
16,78
26,66
3,4
22,85
3,39
1,3
23,14
75,29
4,19
88,48
19,29
14,19
1,8
19,59
6,36
3,14
5,1
21,73
18,8
1,2
66,73
14,78
9,57
2,7
3,26
22,51
14,75
6,77
15,22
78,74
4,14
26,22
4,16
6,80
4,1
76,75
52,1
7,5
27,18
26,90
18,6
3,32
4,11
38,20
16,58
15,12
1,6
4,16
1,7
5,44
2,2
28,34
22,13
70,14
10,87
2,52
19,25
13,1
10,60
52,1
4,58
1,31
1,4
67,1
53,93
40,82
5,3
1,3
1,86
15,87
3,75
37,28
78,12
91,74
35,29
16,61
16,49
12,48
16,87
37,10
4,90
19,56
34,17
20,8
18,67
44,15
37,28
6,9
1,18
1,1
26,55
31,66
3,25
26,29
58,19
17,20
22,5
4,18
6,2
11,41
21,85
2,6
4,1
2,47
15,36
52,1
1,8
90,10
45,5
5,22
52,1
14,20
1,33
1,30
24,88
6,69
52,1
79,2
21,8
6,29
23,60
34,11
9,38
44,46
12,98
47,27
6,70
79,93
3,21
6,9
15,2
1,3
28,2
1,1
24,12
80,52
26,41
15,9
52,1
74,99
17,6
7,15
11,54
74,94
4,73
35,36
5,38
39,77
20,24
63,9
4,6
1,7
1,7
75,95
1,1
19,42
89,57
23,78
4,17
55,40
38,93
6,17
3,31
1,1
22,32
9,58
2,4
20,46
9,33
36,94
61,12
40,6
27,26
52,1
30,97
62,83
2,20
83,96
34,36
31,82
10,11
1,27
7,88
5,77
85,7
20,65
18,42
44,51
12,58
6,41
4,33
8,35
8,10
1,14
50,81
32,32
17,88
5,52
3,25
16,25
15,1
78,4
9,57
96,34
4,36
15,65
79,9
44,75
23,66
8,83
19,42
77,17
9,1
1,1
12,30
3,77
22,14
13,37
4,78
27,47
48,57
60,2
65,67
2,2
17,22
5,85
54,71
24,98
78,8
1,45
1,7
8,47
1,34
1,7
57,86
22,60
1,7
19,4
4,38
18,29
5,83
9,85
23,10
41,71
44,1
1,7
14,74
2,4
52,65
70,76
1,7
34,90
5,7
2,15
21,37
9,61
47,82
52,1
1,13
1,1
16,20
13,86
4,8
3,43
24,61
79,12
1,7
2,20
1,90
16,54
90,68
27,65
17,26
8,65
19,43
68,63
4,32
1,29
4,1
4,40
14,88
22,52
5,12
52,36
9,2
4,29
6,10
3,39
91,60
15,97
75,96
26,92
48,1
56,33
1,8
5,17
21,40
6,6
46,97
38,28
46,74
99,3
1,7
1,3
8,60
14,25
1,6
31,2
48,10
41,63
46,63
36,41
11,16
1,46
21,59
4,1
1,82
1,1
5,56
11,69
7,97
20,17
50,99
46,36
3,10
51,61
14,46
1,5
5,46
17,22
11,85
31,19
11,12
52,1
24,20
1,7
7,60
52,1
21,20
20,68
35,8
78,20
4,42
18,24
2,2
1,7
23,14
77,35
10,4
10,11
52,1
34,45
1,2
7,83
1,1
9,57
24,32
2,38
7,16
21,91
17,87
6,4
20,61
3,13
16,37
9,47
4,1
49,62
20,28
7,58
43,13
18,34
8,60
9,11
20,56
31,34
41,43
38,1
43,11
6,94
3,36
2,91
1,1
21,44
9,34
11,11
4,62
53,93
1,1
15,21
8,92
9,71
3,36
3,92
48,55
37,9
16,4
11,82
23,26
15,80
20,12
23,40
9,97
29,6
17,20
8,14
14,75
98,89
3,81
24,28
2,8
47,84
26,58
1,6
5,19
3,53
1,5
21,55
59,37
11,8
5,96
25,79
25,86
1,1
94,79
40,60
19,26
52,1
1,7
10,82
46,86
7,1
18,25
1,18
1,95
26,49
6,80
5,41
1,79
1,6
52,1
11,15
64,59
11,56
1,2
48,84
19,25
6,46
58,62
83,76
15,95
8,6
8,42
80,78
83,3
5,33
3,21
52,1
1,26
48,55
7,1
2,47
5,8
1,1
46,8
4,81
1,22
14,11
43,4
8,39
49,10
1,1
7,84
16,6
33,12
37,67
18,4
14,58
99,58
5,7
5,54
7,34
1,34
12,38
1,1
5,43
14,11
1,1
3,4
1,32
71,3
2,7
19,65
27,80
9,1
52,50
12,38
18,10
7,7
12,42
51,64
1,2
94,52
31,73
26,22
5,26
10,12
24,44
3,80
22,58
49,20
7,56
76,1
11,11
1,35
84,95
15,31
4,34
60,37
26,52
5,15
11,85
18,27
1,1
6,53
14,18
1,1
36,13
8,41
4,1
1,28
70,10
3,13
40,25
18,18
24,66
73,32
1,25
4,76
52,19
15,86
2,2
99,1
21,47
91,18
34,88
17,96
7,64
25,18
11,24
1,1
6,60
87,54
18,61
25,14
2,7
74,25
9,42
54,1
37,13
3,28
13,33
41,34
2,7
71,67
4,54
25,20
5,60
1,27
5,36
1,1
20,55
2,7
3,69
14,33
29,61
5,0
40,37
16,46
3,17
3,82
37,28
19,62
28,22
18,46
1,42
7,60
4,1
23,18
76,81
1,2
31,30
80,1
3,56
19,9
31,98
30,3
17,97
37,32
3,2
23,11
3,57
1,2
2,7
6,44
4,73
4,30
1,1
8,97
20,2
1,1
13,11
14,44
49,1
52,1
27,13
28,33
64,1
20,6
47,71
12,12
75,25
5,78
7,55
5,81
5,75
24,25
95,14
11,25
17,37
14,8
5,41
82,90
16,6
27,17
1,7
16,96
51,85
6,9
5,28
1,48
30,35
85,36
52,1
22,24
8,29
4,29
1,6
15,23
37,28
1,6
67,1
2,37
13,9
27,51
20,52
37,13
5,29
12,13
18,36
4,1
96,79
4,46
36,77
21,3
15,14
23,23
6,61
8,81
27,72
1,1
18,1
31,99
32,74
10,80
14,46
7,7
1,5
29,46
1,8
6,71
1,2
18,49
31,46
22,49
38,7
9,38
5,61
4,5
15,20
9,18
3,4
8,60
27,16
1,18
1,7
7,46
13,89
3,39
8,98
1,1
7,26
22,72
4,44
36,99
24,7
13,48
15,20
1,90
2,2
22,75
8,10
10,91
10,22
33,2
38,37
9,64
1,24
3,21
8,7
12,35
8,28
22,42
7,1
17,2
4,33
5,27
7,2
65,8
4,70
18,51
7,52
7,44
21,30
95,9
14,74
6,38
7,51
1,2
25,66
20,88
15,18
31,5
66,65
8,66
25,23
20,22
30,39
1,24
22,5
6,2
18,3
77,66
2,3
23,23
22,57
31,15
39,26
5,11
1,1
7,5
6,51
9,83
3,12
4,13
38,62
1,7
1,22
9,66
53,4
79,40
5,94
52,46
8,47
6,30
1,90
18,7
30,46
14,22
40,74
58,58
4,65
36,22
1,11
26,44
16,42
17,6
1,6
24,12
6,7
15,10
1,7
49,56
11,97
36,27
6,9
52,1
37,71
4,25
26,26
6,82
7,75
1,7
8,83
48,9
70,25
3,65
3,19
1,1
19,31
1,12
9,75
31,46
