question_length,answer_length
66,166
7,18
52,1
58,25
61,167
52,1
72,204
1,2
1,86
82,46
70,154
68,69
9,132
8,61
206,15
24,76
216,159
206,161
72,3
10,122
23,19
1,1
40,129
19,85
184,60
58,59
21,1
119,251
3,33
37,23
44,1
17,24
15,46
16,193
24,194
17,6
15,177
11,180
7,221
173,143
43,26
234,92
15,247
168,189
47,125
1,7
30,69
12,15
198,123
18,48
4,244
12,224
8,66
12,93
9,230
8,213
12,169
6,70
37,135
241,65
4,14
17,227
162,1
250,80
7,230
25,8
6,129
5,55
2,2
7,23
71,9
59,1
241,54
187,205
49,143
1,47
2,94
17,204
15,9
13,100
61,29
25,248
33,93
60,92
11,85
7,62
23,83
7,133
231,231
17,71
16,10
8,208
7,58
38,256
14,220
252,96
62,39
3,166
1,7
1,1
7,144
24,19
19,173
1,34
53,61
90,15
22,34
1,13
73,4
10,110
2,40
35,125
16,108
117,87
65,225
51,39
7,163
24,20
52,1
149,71
4,216
5,9
44,244
48,58
22,2
11,251
35,97
193,82
51,3
20,240
136,130
15,129
15,119
5,27
33,224
1,4
7,14
11,73
36,103
8,112
4,25
65,3
2,19
20,30
13,153
4,6
1,1
2,91
4,5
50,1
96,107
75,22
221,194
20,18
6,137
24,88
29,14
10,113
5,104
43,116
7,62
23,4
15,4
83,216
64,214
72,3
24,185
251,45
62,142
6,171
65,90
156,19
9,26
4,39
48,57
7,187
10,154
2,41
9,164
224,108
43,232
13,94
112,196
70,1
5,241
9,39
24,59
12,225
6,107
1,1
3,8
172,19
10,2
15,37
175,221
7,229
7,106
222,1
12,31
7,174
4,229
5,84
19,21
62,217
1,1
23,188
15,208
23,19
11,101
17,211
1,1
7,51
170,8
14,96
9,167
1,54
157,121
70,66
3,88
70,245
2,2
10,186
7,42
7,27
156,88
11,197
19,12
17,5
20,119
3,10
25,13
45,50
137,175
26,59
15,79
24,94
52,1
7,238
5,256
24,18
100,50
8,256
6,224
26,242
1,7
9,218
52,12
6,78
88,8
2,2
15,36
20,226
21,36
46,52
17,18
206,93
1,7
82,84
7,57
8,223
92,36
108,71
254,250
222,6
1,94
52,1
21,253
93,168
89,67
7,128
19,67
234,71
27,190
13,65
15,134
63,207
66,128
29,71
9,198
2,2
27,202
64,86
4,202
142,70
18,69
116,117
52,1
19,41
6,179
26,49
168,207
26,238
8,27
14,54
4,42
26,99
6,3
126,30
11,49
1,133
6,244
18,5
250,245
20,52
5,15
1,7
181,3
34,183
49,60
49,114
22,169
14,185
47,9
8,55
14,39
69,197
60,61
78,26
142,177
64,154
4,145
30,61
222,185
58,13
6,13
18,18
10,187
8,8
104,103
5,6
49,217
49,40
15,219
181,132
57,17
45,55
52,1
31,3
64,153
20,31
1,7
62,10
227,117
14,207
27,50
49,60
111,131
133,55
1,1
64,197
5,1
68,212
4,1
254,178
9,179
9,28
3,3
106,93
104,252
8,8
103,88
15,40
80,1
21,9
10,11
17,51
127,105
6,31
45,78
21,216
32,142
160,61
111,45
65,205
73,209
68,145
30,70
17,61
11,58
103,98
244,83
154,114
107,135
26,105
52,1
16,185
5,13
20,214
41,208
128,82
28,239
12,88
8,172
51,83
17,223
8,175
236,44
16,27
210,7
11,141
11,28
8,8
35,108
3,33
15,161
129,22
59,93
5,34
6,160
13,61
15,242
22,82
1,7
13,57
18,13
64,217
6,252
32,162
5,127
26,212
16,238
51,196
41,243
18,106
16,243
1,28
14,217
7,237
4,1
19,55
40,144
1,1
21,74
15,143
51,50
22,38
82,5
5,80
5,93
16,193
13,68
13,111
36,61
5,26
34,15
14,225
17,59
10,84
230,76
12,247
52,1
2,8
16,66
29,3
12,92
62,181
122,170
1,1
220,14
52,1
141,122
10,36
28,70
9,104
6,68
17,17
2,56
12,6
1,6
18,8
18,119
66,205
5,48
52,1
25,54
19,242
14,117
184,4
3,23
17,256
6,169
13,17
52,1
231,85
91,117
24,145
24,105
66,189
48,61
4,1
6,12
14,201
28,5
25,70
4,1
25,129
102,107
25,1
10,162
9,138
37,29
231,150
52,222
69,64
1,1
9,114
73,30
14,18
5,139
15,108
9,157
17,41
92,4
64,98
10,5
14,34
12,40
6,214
1,25
42,44
7,147
1,19
54,52
24,17
205,170
17,12
1,5
17,154
26,175
41,43
1,52
10,92
33,198
3,55
63,198
78,246
10,78
23,13
5,65
7,1
128,52
15,57
6,53
80,127
18,213
4,18
6,185
19,66
1,6
2,124
1,96
43,13
11,150
1,10
228,49
111,16
13,157
1,7
3,14
48,85
19,229
43,121
25,214
45,76
149,32
9,177
5,196
162,7
32,115
209,13
18,240
15,222
69,218
62,151
1,35
20,16
16,239
5,47
43,51
27,21
5,103
12,50
14,52
10,95
59,62
38,234
13,162
61,94
254,78
51,52
15,44
5,15
251,106
21,93
5,83
127,91
4,21
14,16
12,50
80,183
17,173
200,191
7,174
8,6
1,22
22,13
33,252
4,1
8,207
17,252
9,27
56,52
180,181
180,205
32,35
1,7
171,95
30,240
9,22
10,234
12,128
1,7
13,148
34,179
61,130
12,77
12,17
4,235
185,250
239,59
28,60
16,22
29,62
8,33
1,1
19,236
33,212
17,10
6,23
1,51
1,1
148,132
19,135
5,124
7,1
29,162
82,73
69,168
22,48
62,214
186,8
13,168
16,105
35,113
7,103
52,1
7,144
2,55
8,112
64,241
29,80
208,54
9,174
20,52
7,216
31,45
67,44
7,173
3,71
67,83
156,245
62,118
80,6
169,100
19,228
1,7
26,101
9,206
6,76
1,6
49,98
84,237
65,184
4,185
80,1
9,16
12,219
4,120
67,152
187,35
249,9
42,180
26,194
21,156
1,235
60,44
33,195
26,214
17,175
26,203
79,97
14,220
20,148
12,114
48,88
90,202
23,20
9,228
3,27
174,126
6,162
5,68
226,112
1,2
7,122
8,26
12,141
24,237
9,46
1,18
9,224
10,41
1,37
15,44
40,63
22,75
1,1
203,205
9,20
43,212
4,186
57,184
33,90
1,4
24,2
21,9
1,23
17,15
22,8
49,66
8,1
18,26
23,181
20,9
5,148
1,7
10,31
13,212
19,78
20,47
7,66
8,102
23,216
11,69
96,229
6,89
18,105
6,188
125,93
232,1
38,46
98,123
1,2
31,179
36,67
96,166
67,175
30,39
21,131
131,10
17,39
119,36
15,231
16,4
31,32
120,12
29,157
56,231
5,48
13,254
98,161
10,12
26,135
1,34
12,225
1,7
220,1
5,48
15,148
23,138
53,82
13,56
21,62
1,91
30,1
52,54
14,173
16,246
113,23
11,169
5,135
29,24
217,155
36,51
8,32
1,86
17,109
4,17
1,34
192,12
64,246
143,18
52,1
32,246
32,151
10,14
3,8
27,9
4,67
102,163
11,126
30,108
1,7
10,194
130,71
27,8
66,16
8,219
9,50
10,146
14,88
54,1
18,35
22,102
3,17
64,141
59,110
13,20
221,94
12,213
8,208
6,86
18,105
20,110
158,70
9,166
37,205
8,17
227,123
57,1
2,48
1,7
61,1
201,92
4,174
21,43
5,33
245,12
14,165
1,1
246,12
19,255
6,80
1,28
12,163
1,1
14,1
4,8
5,53
44,244
23,211
1,114
227,12
5,121
13,108
6,58
7,14
15,230
176,53
26,47
43,6
115,1
27,33
8,42
86,127
14,221
2,15
4,28
25,101
117,39
18,11
17,234
3,6
201,92
30,101
199,31
15,217
22,239
9,221
18,127
19,143
181,91
246,108
17,7
1,9
1,1
171,1
38,252
3,13
15,54
3,245
10,8
61,199
25,55
2,8
1,1
134,167
4,24
17,22
227,1
1,1
56,18
34,243
55,253
3,23
13,216
2,7
6,88
49,146
20,26
1,7
69,170
133,173
61,194
93,1
1,6
3,25
4,6
11,138
20,76
8,23
21,191
7,81
54,83
8,235
16,65
23,63
5,110
66,232
71,30
15,27
119,199
6,7
23,52
8,120
152,191
10,115
1,16
1,66
75,83
15,31
17,4
24,17
11,20
12,133
1,21
54,160
44,91
1,2
16,196
9,42
15,69
15,0
5,233
5,46
16,42
240,85
8,181
99,9
222,46
7,5
1,52
248,96
11,19
8,193
32,62
9,150
5,12
6,31
23,63
52,33
7,12
12,163
51,17
183,231
253,9
58,4
4,114
14,245
1,1
224,40
30,28
210,126
10,256
33,50
8,40
7,1
15,103
6,111
7,26
52,47
45,157
15,212
12,221
15,13
19,45
256,9
24,149
47,46
70,192
15,169
21,253
4,158
1,34
53,42
8,6
29,251
1,1
22,28
6,25
54,57
23,153
5,236
63,213
7,71
12,213
9,194
65,50
28,197
3,98
7,195
1,10
1,21
27,61
36,12
17,2
1,1
8,79
109,5
11,12
4,196
6,21
4,100
101,44
12,189
223,98
1,8
13,185
25,56
105,235
6,51
3,59
5,218
80,78
3,54
4,1
16,58
130,151
47,230
52,1
12,144
19,207
91,233
1,1
23,126
216,3
12,39
123,167
77,1
16,12
16,1
46,22
31,251
256,255
20,211
5,44
46,70
124,55
20,47
14,1
3,21
73,231
41,219
15,116
24,11
39,36
11,22
11,63
7,159
17,69
4,7
40,12
229,76
187,114
42,219
11,12
9,247
6,80
5,32
6,114
69,210
22,12
4,7
52,1
7,242
2,59
9,51
187,76
5,143
5,145
246,123
5,108
249,194
238,134
1,100
10,14
66,194
8,102
22,57
6,108
12,211
6,55
1,110
4,5
228,14
14,189
10,179
10,171
3,17
19,234
14,22
67,1
16,20
148,179
10,90
11,93
14,97
27,77
6,8
63,201
14,201
4,20
2,2
9,22
1,7
5,73
24,197
19,96
256,221
3,57
11,148
32,254
3,38
1,108
162,42
4,2
10,218
52,1
14,89
6,82
6,21
12,5
13,91
66,167
31,95
15,47
1,2
55,68
74,3
121,66
5,58
4,14
5,83
1,187
170,171
7,52
41,44
79,1
15,54
1,1
10,9
12,237
20,80
17,44
1,1
7,237
4,10
48,55
25,226
9,51
8,52
121,147
1,1
22,51
8,95
38,237
12,38
250,14
1,17
5,242
10,98
34,227
224,19
188,60
6,153
11,45
47,8
224,44
3,22
174,36
6,169
2,180
44,69
23,9
128,3
52,1
1,6
9,189
32,24
9,79
123,128
30,32
11,139
8,206
244,44
19,67
5,23
1,4
35,148
66,1
12,92
11,218
52,1
8,210
50,26
8,62
29,26
4,0
248,122
58,92
16,174
7,144
14,64
4,136
12,124
64,240
17,129
1,1
10,245
29,225
1,1
20,164
19,176
28,129
8,13
4,156
9,103
15,110
187,12
128,44
25,206
42,229
61,222
5,40
19,73
224,99
202,98
71,27
92,105
2,114
34,20
1,1
17,204
52,1
5,79
23,73
7,12
21,7
2,119
240,29
4,90
34,155
11,163
57,218
17,174
17,117
1,7
19,58
3,18
107,87
37,1
1,6
31,221
13,5
7,177
50,219
1,19
2,51
185,88
60,90
8,3
1,2
7,129
49,30
13,230
3,31
7,14
14,252
11,65
34,230
242,71
9,185
4,139
11,225
95,33
249,22
64,1
20,36
186,103
69,144
30,144
28,66
37,61
58,74
28,2
8,18
6,97
7,56
5,5
1,230
71,64
5,7
63,107
21,155
24,106
67,3
92,148
52,1
11,162
63,233
1,36
212,26
10,220
7,115
6,16
22,181
53,84
9,223
47,63
63,256
4,4
12,131
14,175
35,9
97,50
19,18
12,123
35,19
5,29
36,251
9,85
21,63
52,1
63,188
18,19
20,190
6,59
78,205
53,181
13,225
17,234
4,198
52,1
235,237
22,68
20,25
15,149
7,12
17,163
55,6
85,32
17,59
1,28
110,20
63,95
4,169
26,223
2,136
11,201
2,13
18,18
1,243
52,1
11,69
1,20
25,20
62,20
10,100
8,64
11,101
43,79
72,24
245,9
7,121
9,12
18,196
13,248
12,92
29,222
27,43
167,7
13,100
9,13
8,48
6,242
114,10
6,83
52,139
33,111
116,140
8,26
29,64
29,239
104,92
27,25
31,1
10,74
108,1
18,12
1,1
11,142
32,241
12,5
4,59
66,232
15,12
102,123
14,130
14,182
23,218
120,27
8,255
52,1
50,99
14,53
6,178
223,223
5,1
116,41
13,105
71,1
4,147
56,213
1,18
248,161
42,142
128,43
21,65
14,104
171,102
8,176
17,176
21,248
16,63
172,189
3,38
8,95
72,184
17,96
16,17
28,212
5,28
1,1
12,53
13,27
17,222
15,195
1,29
10,90
7,56
17,57
17,100
8,163
44,239
4,4
33,69
5,113
12,50
8,125
91,9
206,1
28,9
7,72
179,102
63,132
1,1
16,134
43,175
186,22
21,12
10,115
41,21
214,15
8,93
20,39
6,21
6,86
6,69
18,203
9,221
5,142
3,179
148,36
35,159
48,21
21,9
1,168
18,248
37,209
25,47
10,10
11,168
3,59
2,101
2,32
19,146
5,6
14,105
27,2
1,22
22,244
46,176
3,7
16,55
4,32
15,244
41,50
43,107
108,39
52,1
17,67
225,132
6,234
81,1
66,254
11,210
52,82
14,156
6,83
6,242
3,85
63,65
238,153
10,109
27,92
14,203
67,148
17,171
3,14
12,188
38,181
11,65
7,70
24,249
99,196
19,241
33,3
79,59
173,101
9,192
34,220
7,87
130,135
7,109
1,1
65,232
48,133
7,16
244,29
9,1
7,68
7,119
2,17
163,187
239,75
71,156
155,253
7,5
100,125
64,180
4,61
224,75
18,130
18,27
27,176
12,170
28,191
24,113
22,219
49,66
9,73
76,13
14,44
21,14
15,47
20,143
28,244
245,51
44,134
57,185
24,60
5,61
82,250
6,120
4,181
8,12
10,249
10,14
10,13
18,244
3,114
13,174
15,99
91,79
164,241
78,25
15,20
64,199
1,8
93,84
17,216
12,151
15,215
26,228
12,122
112,165
23,83
1,6
178,35
6,84
7,237
1,6
17,223
78,149
9,45
254,142
147,230
52,1
11,8
5,77
3,74
91,41
234,106
14,229
2,10
21,203
72,71
254,167
1,7
13,42
4,1
22,50
194,251
9,2
152,75
203,8
6,89
12,190
12,210
23,229
78,185
23,102
1,18
190,110
9,179
22,71
199,37
185,154
51,242
14,195
16,49
12,114
9,201
113,14
24,169
4,205
92,74
24,30
11,122
8,39
25,8
42,1
15,246
129,211
27,14
4,137
24,66
51,20
7,1
35,229
25,15
20,46
9,1
20,44
237,191
13,151
43,20
82,73
62,1
24,75
5,5
4,41
20,12
21,251
119,117
7,99
59,10
16,18
10,33
256,145
70,74
65,137
15,220
8,118
1,5
26,237
73,211
221,14
52,118
9,24
4,240
27,131
15,48
8,153
1,34
6,95
32,49
137,136
9,57
151,17
9,194
5,104
43,39
49,15
221,78
3,108
29,10
16,23
1,7
4,26
1,1
5,172
8,223
6,229
21,169
7,76
6,31
7,183
20,133
65,219
12,154
16,47
10,112
13,139
14,138
16,203
37,28
11,15
1,5
28,224
166,9
179,126
13,149
7,84
23,186
75,58
13,30
9,18
7,3
25,254
37,103
7,118
17,51
26,254
7,166
59,14
20,8
9,86
4,184
163,215
105,66
219,109
26,21
9,212
3,45
16,218
217,14
14,119
12,42
48,7
190,222
3,160
103,232
4,43
21,55
4,1
8,73
11,132
60,162
25,152
10,185
52,1
19,218
4,91
7,227
9,211
66,192
66,116
10,172
10,8
1,19
17,179
96,35
15,169
79,51
19,57
1,100
81,41
7,93
32,29
52,1
20,49
3,4
62,238
3,27
223,10
17,12
2,8
34,76
10,111
1,7
10,60
15,238
22,200
62,239
7,74
242,57
138,6
6,69
4,92
19,7
15,56
226,12
8,10
9,120
11,207
68,109
13,9
18,14
1,7
75,169
44,86
46,40
24,50
22,248
36,32
73,1
1,1
152,7
17,175
1,1
1,33
111,88
7,26
13,150
7,19
6,6
13,59
20,237
16,221
52,1
6,91
68,240
24,34
9,136
1,7
82,38
11,193
8,66
11,37
5,151
81,1
68,74
52,1
14,86
7,60
72,92
3,43
55,34
21,127
19,30
1,6
64,1
103,34
65,162
6,33
10,5
1,6
121,235
24,109
13,245
6,21
67,140
59,43
9,244
14,221
1,67
65,207
141,128
22,16
13,32
21,0
14,79
10,8
3,14
4,16
31,182
12,124
78,226
35,221
210,223
5,14
10,155
4,23
45,95
65,185
35,64
6,86
217,55
194,14
7,236
3,161
6,46
212,175
1,15
4,127
65,56
13,18
89,150
17,34
73,137
67,229
8,8
30,130
9,95
14,117
104,33
3,5
11,79
8,13
2,58
64,147
13,22
8,27
4,2
29,30
9,177
65,163
3,60
26,221
10,152
55,48
57,88
14,36
65,207
12,73
4,44
22,246
1,4
14,94
191,159
1,70
89,26
1,2
12,106
82,231
133,19
16,36
18,53
34,123
10,73
160,126
1,7
21,193
168,28
7,149
32,123
35,227
14,33
20,242
1,1
7,87
67,61
24,90
3,15
78,58
74,141
134,80
7,198
128,37
76,104
17,18
3,147
4,3
13,172
59,171
5,28
8,130
23,90
13,94
49,75
4,105
12,129
12,111
4,38
2,12
1,16
50,66
100,0
1,7
28,109
7,230
25,105
67,29
70,105
62,71
25,225
5,134
8,242
66,107
18,144
27,42
3,4
8,92
1,7
13,234
13,68
18,76
25,224
3,40
18,179
6,1
6,52
68,254
15,153
51,10
9,38
28,49
9,155
13,116
78,101
12,195
126,53
1,89
4,34
51,47
22,31
13,235
15,226
7,77
51,62
117,69
18,227
8,94
210,1
2,7
111,34
249,53
52,1
6,106
110,224
7,71
3,149
52,1
1,31
19,99
4,1
13,117
5,104
28,1
4,173
7,195
14,76
7,1
1,1
126,75
1,4
86,1
233,92
58,72
63,140
12,193
6,231
7,50
1,7
1,62
139,30
138,174
26,155
30,249
11,252
1,1
222,40
47,143
107,71
1,7
1,31
61,198
1,7
47,233
9,65
8,143
36,1
67,7
43,200
28,173
30,231
105,55
3,52
153,86
5,26
52,1
31,92
141,90
5,49
5,38
24,17
52,1
246,9
247,19
7,72
19,250
33,79
11,125
16,44
11,191
15,10
31,87
17,80
11,238
161,234
9,70
141,189
97,236
5,172
6,188
104,68
4,6
13,117
52,7
10,140
20,120
1,1
8,206
12,159
246,251
47,68
8,77
14,111
23,89
24,185
9,110
11,31
56,17
46,81
3,4
70,237
65,3
5,20
13,99
89,196
13,155
13,84
38,117
18,214
7,37
41,238
6,16
35,111
97,39
23,128
59,123
2,7
194,89
93,100
34,245
3,104
1,7
62,1
13,120
14,115
3,154
6,247
16,49
69,165
6,9
234,16
16,232
25,150
94,53
5,35
76,37
18,12
132,118
5,64
4,32
187,1
205,69
49,1
4,21
103,192
17,152
6,63
23,76
16,75
21,126
5,55
4,86
11,210
15,35
10,174
10,19
1,1
8,38
17,27
21,247
169,93
1,1
41,32
8,35
6,150
35,250
87,34
22,106
229,79
17,7
19,195
15,81
42,90
176,28
9,211
13,148
233,176
246,20
18,127
23,153
34,131
7,184
4,12
6,46
12,171
13,95
155,71
63,197
21,7
4,48
1,7
159,142
1,14
12,6
25,3
1,7
29,61
40,217
19,116
8,49
15,232
62,168
21,10
3,70
7,35
7,123
12,171
6,19
12,154
65,161
186,55
8,18
20,168
52,1
10,127
17,18
32,131
139,103
17,46
25,252
100,114
11,148
4,250
172,21
8,205
11,79
52,1
7,33
5,5
5,18
8,180
77,90
8,2
22,91
102,116
19,81
5,87
98,208
83,29
218,1
4,68
3,88
9,245
2,3
27,122
43,189
17,164
22,45
26,221
1,10
8,41
228,236
10,6
10,63
25,31
23,194
20,249
2,20
19,21
11,197
67,21
165,27
2,1
6,47
9,244
20,206
19,11
233,241
12,218
23,169
49,125
41,189
1,8
35,45
21,20
14,187
137,27
18,247
21,45
82,1
252,30
4,15
22,239
24,19
14,234
10,116
18,252
14,63
12,195
19,22
29,35
13,31
23,15
25,77
26,5
117,133
21,93
1,59
39,28
1,2
35,62
2,17
59,50
23,77
14,221
10,143
24,9
12,135
1,1
18,14
62,3
1,219
90,116
4,83
1,89
206,115
34,12
11,15
4,238
16,90
1,3
1,7
11,54
40,91
2,2
137,30
12,86
26,238
9,216
10,189
1,3
13,244
14,249
18,7
9,238
15,85
52,127
15,256
5,1
10,44
115,95
18,83
67,207
8,143
5,8
128,210
170,128
23,22
52,1
32,86
15,70
16,99
16,62
11,217
67,9
108,157
133,44
15,88
12,132
110,9
74,248
12,111
197,103
181,125
22,11
14,248
9,93
180,84
96,53
21,32
65,174
76,125
9,42
14,110
26,128
63,234
7,51
44,1
9,122
91,98
21,239
7,87
39,224
24,41
9,153
19,101
15,114
6,13
63,211
147,113
10,50
7,148
5,136
16,53
5,66
19,19
77,1
62,85
4,104
242,9
52,1
48,22
193,183
8,208
4,45
121,11
25,58
89,205
27,100
3,177
58,1
2,7
1,7
5,54
32,207
24,88
41,249
15,17
48,42
64,215
7,120
7,1
22,208
23,150
2,82
15,11
17,164
4,219
14,146
7,179
101,1
123,165
1,7
164,93
52,1
34,99
5,8
216,46
42,15
3,80
23,153
11,142
11,234
12,192
14,172
21,1
76,220
245,36
230,0
26,77
1,194
7,253
65,105
8,108
6,20
229,1
26,58
12,204
1,28
16,14
34,28
82,57
13,206
5,253
25,21
12,20
1,4
9,215
87,29
35,104
64,181
4,43
40,132
8,150
19,34
25,18
33,31
15,9
4,185
16,6
7,256
139,71
4,81
5,171
108,69
21,142
22,45
20,105
1,29
6,231
10,17
5,93
4,204
101,147
24,99
28,222
14,49
120,107
7,25
60,193
14,35
7,238
51,68
9,254
3,45
7,7
23,161
53,46
1,1
152,73
15,5
58,148
29,142
212,26
12,17
38,6
18,29
24,13
69,16
15,230
7,115
22,31
25,59
226,116
54,138
27,8
7,76
49,65
24,200
64,188
10,90
2,10
20,61
6,26
5,251
23,6
13,117
92,28
38,73
32,18
95,142
31,223
9,102
19,248
27,225
203,108
45,211
13,96
7,170
24,52
35,22
69,205
16,7
36,224
6,15
204,188
8,213
5,48
52,1
4,144
42,105
9,204
11,108
47,1
15,27
76,7
80,1
5,1
3,22
1,19
11,77
6,120
23,207
78,228
3,91
1,18
10,161
14,214
209,202
79,11
10,72
14,120
37,42
1,3
135,56
1,5
4,50
18,60
55,55
5,32
18,65
34,7
5,40
66,93
21,36
57,36
9,12
8,250
24,23
23,15
16,8
26,117
36,22
240,184
96,87
15,248
12,207
16,240
5,56
1,34
4,29
11,205
4,103
13,66
32,211
10,191
7,221
24,41
9,113
37,229
11,100
3,34
4,37
7,146
231,48
23,249
64,189
12,99
1,7
28,66
8,128
11,231
112,98
10,156
24,18
22,11
1,7
8,28
14,77
17,191
73,68
84,182
8,234
19,45
8,169
194,65
18,62
15,171
11,127
24,185
24,13
19,244
10,214
21,53
23,122
7,102
38,169
9,25
15,98
24,149
57,38
16,8
121,126
86,144
14,125
19,36
3,1
12,159
147,4
151,92
19,85
109,185
15,237
85,161
11,38
1,1
15,155
4,53
15,232
16,48
10,104
4,11
24,74
57,250
28,44
17,7
62,225
81,35
29,89
11,12
19,247
6,46
5,222
195,11
26,186
23,165
5,74
140,151
14,60
37,18
232,56
4,10
1,14
138,67
1,6
101,230
95,2
8,177
33,146
1,1
6,46
46,39
5,58
49,1
20,2
16,99
15,38
41,82
26,118
18,20
22,245
2,129
4,1
1,5
10,141
47,8
55,13
23,21
6,6
9,37
10,191
5,80
41,223
7,89
6,91
36,68
31,245
10,103
109,91
21,10
72,96
5,2
133,13
48,29
1,15
236,59
8,59
138,99
215,184
5,83
7,163
52,1
23,200
22,112
231,8
29,13
11,10
64,228
22,52
7,1
23,186
5,206
4,144
24,211
113,2
18,0
43,32
8,36
67,3
185,17
21,120
2,111
10,204
181,28
106,125
18,194
16,130
5,135
8,1
23,13
6,122
64,159
7,1
42,141
11,116
5,6
1,7
4,30
8,20
15,173
20,43
12,54
58,44
62,1
85,118
15,180
23,73
17,165
211,8
86,121
99,49
25,215
132,18
38,18
26,32
56,47
100,68
238,17
8,150
8,226
1,13
26,85
65,80
11,79
24,229
12,248
61,227
7,106
80,81
1,1
62,206
2,5
14,80
5,239
20,93
22,52
17,28
9,55
20,206
167,1
1,28
64,20
174,17
18,224
21,15
24,76
7,210
6,192
19,15
115,216
48,164
10,77
1,29
4,215
4,93
1,1
146,1
28,79
7,40
23,73
5,193
5,36
1,1
35,246
23,25
112,204
2,24
3,189
11,190
5,91
19,182
17,224
20,55
10,227
159,152
20,53
6,181
12,97
5,154
18,220
16,182
112,229
4,34
11,247
6,50
5,188
26,11
35,254
20,140
11,30
1,52
7,96
53,115
31,84
31,25
8,248
1,1
17,44
11,123
12,56
4,26
22,72
63,166
15,16
46,79
1,1
7,79
128,128
22,231
67,189
5,76
90,20
11,189
11,169
206,233
1,12
43,15
82,62
14,28
52,1
219,37
121,1
19,81
1,1
233,25
9,175
1,1
18,25
3,9
13,201
18,127
1,6
10,58
3,68
208,205
104,10
12,115
169,8
4,4
20,185
15,232
42,145
52,1
7,198
25,90
43,54
12,1
67,245
1,168
5,21
61,166
103,59
25,66
94,138
12,113
46,41
107,98
9,26
4,25
96,54
11,166
4,6
4,243
110,207
1,1
30,109
9,1
19,5
126,242
131,82
18,21
21,123
216,163
16,19
247,91
1,7
21,15
4,115
19,125
8,26
1,3
1,20
17,115
1,1
61,208
3,64
63,93
4,202
13,200
10,38
16,16
5,189
84,236
19,12
18,27
2,101
52,158
11,54
48,26
6,18
251,250
104,155
19,2
18,167
23,67
3,139
4,38
17,132
51,6
194,190
8,134
14,235
16,47
26,15
22,10
9,9
247,168
24,20
22,243
4,16
16,239
5,159
8,10
16,56
13,1
182,254
2,19
11,120
10,177
37,191
72,79
14,177
4,6
52,1
154,54
20,11
9,64
12,10
23,89
12,118
28,109
23,27
188,47
22,72
14,248
72,1
17,118
65,174
17,96
78,3
11,135
32,29
7,196
169,73
8,197
1,7
81,1
56,205
8,88
52,1
61,176
157,188
23,32
21,1
17,69
14,45
26,111
23,169
12,11
23,175
11,76
18,209
48,13
32,41
7,63
13,200
44,250
5,9
51,177
22,69
21,192
35,115
163,56
12,235
1,7
132,30
89,11
76,106
43,8
17,206
42,45
8,156
1,1
64,111
248,204
6,44
6,8
34,191
7,183
3,125
7,190
9,122
5,115
78,8
148,31
2,11
13,240
9,239
187,93
28,32
17,53
46,205
21,245
14,51
28,247
22,85
194,14
215,24
16,68
29,41
10,131
191,45
45,82
55,41
15,21
48,219
15,249
13,86
7,29
10,233
18,120
20,217
122,16
21,20
186,6
25,28
45,73
2,30
13,162
81,65
7,166
84,158
1,7
22,15
16,254
11,33
26,27
8,126
235,106
20,49
1,5
15,207
9,210
5,117
113,63
7,93
137,84
9,40
1,1
1,32
59,166
106,17
5,239
9,50
52,1
1,1
6,159
20,154
170,120
7,132
4,22
20,189
9,27
1,1
3,20
1,48
179,30
7,230
7,207
9,33
52,1
23,202
227,253
37,68
11,110
95,21
138,91
4,27
9,202
19,30
1,1
6,25
33,107
8,193
30,245
14,58
3,41
52,1
25,36
7,127
53,3
24,117
65,162
2,11
19,25
181,245
62,145
1,2
46,7
5,43
88,46
7,6
16,151
5,114
16,248
9,128
15,226
5,106
4,12
17,38
17,217
3,99
119,191
249,122
4,231
63,12
57,132
1,24
211,9
14,55
65,88
13,108
70,142
6,99
1,5
59,90
12,52
19,97
210,37
9,1
57,105
20,227
6,22
22,95
22,11
6,24
1,1
106,38
5,46
16,80
3,71
31,168
46,65
44,220
40,89
14,10
6,64
106,181
5,18
208,95
10,127
35,1
52,1
128,16
30,56
8,92
1,1
3,14
19,223
175,97
65,147
29,36
63,47
1,118
213,57
235,215
118,95
19,16
20,9
19,10
65,252
229,1
236,8
204,248
63,192
36,169
78,217
14,172
89,93
49,48
57,52
12,229
78,52
35,81
13,108
24,19
65,196
19,40
15,225
22,251
20,35
248,194
9,158
1,181
9,138
1,14
45,1
199,191
210,1
83,209
11,31
6,34
31,48
7,192
16,16
9,67
22,19
46,238
54,15
7,99
163,97
12,236
56,98
18,255
238,176
2,2
28,54
11,188
3,40
17,92
6,72
1,110
27,242
120,51
64,157
52,1
71,94
20,207
68,24
53,28
7,70
86,192
58,28
21,135
47,110
4,199
61,230
1,7
48,253
6,22
14,3
63,21
21,58
23,10
26,26
64,230
1,7
38,13
3,140
34,39
65,58
17,105
21,66
9,96
238,8
24,42
43,131
16,101
62,249
8,19
29,247
24,9
52,130
52,1
64,138
3,39
1,7
3,170
23,119
114,73
17,16
73,1
6,20
63,115
5,76
6,11
18,234
2,1
1,4
1,78
78,3
23,43
103,109
3,29
207,89
12,167
65,100
5,43
6,54
1,28
13,185
63,200
12,109
8,114
1,7
11,248
9,6
46,66
189,133
3,23
94,1
24,34
78,73
3,3
62,145
6,7
7,120
58,201
24,5
114,32
14,194
